caldt,vwretd,vwretx,spindx
19821129,-0.005100,-0.005375,134.20
19821130,0.033022,0.032563,138.54
19821201,0.001520,0.001435,138.72
19821202,0.000664,0.000655,138.82
19821203,-0.000988,-0.001043,138.69
19821206,0.022835,0.022605,141.77
19821207,0.006829,0.006693,142.72
19821208,-0.006834,-0.006836,141.81
19821209,-0.012112,-0.012407,140.00
19821210,-0.004003,-0.004108,139.57
19821213,0.003283,0.003056,139.95
19821214,-0.017950,-0.018132,137.39
19821215,-0.015306,-0.015306,135.24
19821216,0.000424,0.000373,135.30
19821217,0.015858,0.015847,137.49
19821220,-0.008659,-0.008700,136.26
19821221,0.017582,0.017575,138.61
19821222,0.001538,0.001489,138.83
19821223,0.006165,0.005993,139.72
19821227,0.018007,0.017845,142.18
19821228,-0.010220,-0.010279,140.77
19821229,0.003640,0.003579,141.24
19821230,-0.006561,-0.006702,140.33
19821231,0.002503,0.002503,140.64
19830103,-0.016577,-0.016727,138.34
19830104,0.021416,0.021238,141.35
19830105,0.004181,0.004181,141.96
19830106,0.023547,0.023520,145.27
19830107,-0.000527,-0.000527,145.18
19830110,0.010774,0.010651,146.78
19830111,-0.006529,-0.006567,145.78
19830112,0.006053,0.006053,146.69
19830113,-0.006180,-0.006180,145.73
19830114,0.006310,0.006259,146.65
19830117,0.000785,0.000667,146.71
19830118,-0.001962,-0.001987,146.40
19830119,-0.007782,-0.007813,145.27
19830120,0.006276,0.006276,146.29
19830121,-0.016299,-0.016340,143.85
19830124,-0.026244,-0.026314,139.97
19830125,0.012733,0.012637,141.75
19830126,-0.001314,-0.001535,141.54
19830127,0.019449,0.019448,144.27
19830128,0.001545,0.001466,144.51
19830131,0.006679,0.005990,145.30
19830201,-0.015137,-0.015760,142.96
19830202,0.001303,0.001268,143.23
19830203,0.007899,0.007107,144.26
19830204,0.014204,0.012962,146.14
19830207,0.005982,0.005604,146.93
19830208,-0.008413,-0.008485,145.70
19830209,-0.004822,-0.005043,145.00
19830210,0.017370,0.017351,147.50
19830211,0.000550,0.000266,147.63
19830214,0.009657,0.009290,148.92
19830215,-0.004352,-0.004572,148.30
19830216,-0.005762,-0.005788,147.43
19830217,-0.000052,-0.000234,147.44
19830218,0.004088,0.003724,148.00
19830222,-0.014642,-0.015963,145.48
19830223,0.009502,0.009092,146.79
19830224,0.019526,0.019387,149.60
19830225,0.001178,0.001142,149.74
19830228,-0.011620,-0.012040,148.06
19830301,0.019884,0.019607,150.88
19830302,0.009126,0.008915,152.30
19830303,0.007849,0.007703,153.48
19830304,0.001483,0.001343,153.67
19830307,0.000054,-0.000153,153.67
19830308,-0.014930,-0.015155,151.26
19830309,0.010474,0.010181,152.87
19830310,-0.006992,-0.007043,151.80
19830311,-0.003397,-0.003505,151.24
19830314,-0.003063,-0.003126,150.83
19830315,0.003688,0.003645,151.36
19830316,-0.010249,-0.010292,149.80
19830317,-0.001187,-0.001226,149.59
19830318,0.001744,0.001688,149.90
19830321,0.009212,0.009086,151.19
19830322,-0.003672,-0.003692,150.66
19830323,0.014278,0.014239,152.81
19830324,0.003647,0.003577,153.37
19830325,-0.004078,-0.004552,152.67
19830328,-0.005481,-0.005613,151.85
19830329,-0.001210,-0.001335,151.59
19830330,0.011517,0.011501,153.39
19830331,-0.003107,-0.003146,152.96
19830404,0.000747,0.000542,153.02
19830405,-0.007505,-0.007586,151.89
19830406,-0.005670,-0.005694,151.04
19830407,0.004636,0.004620,151.76
19830408,0.007208,0.007208,152.85
19830411,0.014972,0.014835,155.14
19830412,0.004136,0.004120,155.82
19830413,0.006492,0.006492,156.77
19830414,0.008001,0.007979,158.11
19830415,0.004497,0.004497,158.75
19830418,0.007007,0.006897,159.74
19830419,-0.006690,-0.006756,158.71
19830420,0.012526,0.012526,160.71
19830421,-0.003965,-0.003965,160.05
19830422,0.002225,0.002202,160.42
19830425,-0.009863,-0.009978,158.81
19830426,0.018581,0.018409,161.81
19830427,-0.001983,-0.001984,161.44
19830428,0.009694,0.009693,162.95
19830429,0.008669,0.008619,164.42
19830502,-0.013468,-0.014016,162.11
19830503,0.001269,0.000969,162.34
19830504,0.007169,0.006615,163.31
19830505,0.006874,0.006158,164.28
19830506,0.011159,0.010883,166.10
19830509,-0.000358,-0.001621,165.81
19830510,0.000998,0.000811,165.95
19830511,-0.006128,-0.006210,164.96
19830512,-0.004285,-0.004341,164.25
19830513,0.003649,0.003605,164.90
19830516,-0.008413,-0.008893,163.40
19830517,0.002358,0.002164,163.71
19830518,-0.002402,-0.002573,163.27
19830519,-0.007458,-0.007590,161.99
19830520,-0.000139,-0.000174,162.14
19830523,0.009028,0.008725,163.43
19830524,0.013044,0.012833,165.54
19830525,0.004698,0.004375,166.21
19830526,-0.004434,-0.004457,165.48
19830527,-0.006037,-0.006340,164.46
19830531,-0.012260,-0.012508,162.39
19830601,0.001205,0.001161,162.55
19830602,0.008713,0.008656,163.98
19830603,0.002583,0.002574,164.42
19830606,0.002924,0.002606,164.83
19830607,-0.012224,-0.012349,162.77
19830608,-0.008665,-0.008690,161.36
19830609,0.003382,0.002808,161.83
19830610,0.005682,0.005553,162.68
19830613,0.013012,0.012812,164.84
19830614,0.004276,0.004216,165.53
19830615,0.009907,0.009858,167.12
19830616,0.011352,0.011274,169.14
19830617,-0.000337,-0.000345,169.13
19830620,-0.000760,-0.000765,169.02
19830621,0.009144,0.009123,170.53
19830622,0.002345,0.002345,170.99
19830623,-0.002241,-0.002289,170.57
19830624,0.000522,-0.000657,170.40
19830627,-0.011395,-0.011407,168.46
19830628,-0.016663,-0.016762,165.68
19830629,0.005883,0.005792,166.64
19830630,0.008664,0.008626,168.11
19830701,0.004958,0.004745,168.91
19830705,-0.013314,-0.013388,166.60
19830706,0.011146,0.011124,168.48
19830707,-0.005728,-0.005728,167.56
19830708,-0.001708,-0.001709,167.08
19830711,0.005178,0.005037,168.11
19830712,-0.014855,-0.014859,165.53
19830713,-0.000527,-0.000527,165.46
19830714,0.003299,0.003250,166.01
19830715,-0.010156,-0.010169,164.29
19830718,-0.001928,-0.002028,163.95
19830719,0.005269,0.005225,164.83
19830720,0.026716,0.026704,169.29
19830721,-0.001368,-0.001368,169.06
19830722,-0.001031,-0.001054,168.89
19830725,0.004421,0.004320,169.53
19830726,0.004335,0.004112,170.35
19830727,-0.015587,-0.015619,167.59
19830728,-0.015570,-0.015571,165.04
19830729,-0.014235,-0.014269,162.56
19830801,-0.003158,-0.003853,162.04
19830802,0.000438,0.000006,162.01
19830803,0.008345,0.008288,163.44
19830804,-0.011844,-0.013034,161.33
19830805,0.002968,0.002629,161.74
19830808,-0.014989,-0.015456,159.18
19830809,0.006696,0.005890,160.13
19830810,0.008382,0.008378,161.54
19830811,0.000025,-0.000061,161.55
19830812,0.004981,0.004966,162.16
19830815,0.008823,0.008378,163.71
19830816,-0.001857,-0.002009,163.41
19830817,0.011387,0.011201,165.29
19830818,-0.009945,-0.010070,163.55
19830819,0.002671,0.002650,163.98
19830822,0.001663,0.001480,164.34
19830823,-0.009628,-0.009640,162.77
19830824,-0.008859,-0.008970,161.25
19830825,-0.002171,-0.002380,160.84
19830826,0.008158,0.007878,162.14
19830829,0.001213,0.000916,162.25
19830830,0.001856,0.001691,162.58
19830831,0.011301,0.011176,164.40
19830901,-0.000567,-0.000612,164.23
19830902,0.005970,0.005681,165.00
19830906,0.016550,0.016314,167.89
19830907,0.000523,0.000474,167.96
19830908,-0.001004,-0.001033,167.77
19830909,-0.002220,-0.002558,166.92
19830912,-0.010660,-0.010823,165.48
19830913,-0.004298,-0.004351,164.80
19830914,0.003310,0.003293,165.36
19830915,-0.005449,-0.005458,164.38
19830916,0.010670,0.010609,166.24
19830919,0.008879,0.008705,167.62
19830920,0.009974,0.009836,169.25
19830921,-0.004905,-0.004913,168.41
19830922,0.009001,0.008996,169.76
19830923,-0.000614,-0.000661,169.51
19830926,0.001810,0.000644,170.07
19830927,-0.008528,-0.008727,168.43
19830928,-0.002308,-0.002343,168.01
19830929,-0.004668,-0.004791,167.23
19830930,-0.006868,-0.006882,166.07
19831003,-0.001250,-0.001511,165.80
19831004,0.003217,0.003148,166.27
19831005,0.008885,0.008880,167.74
19831006,0.015341,0.015319,170.28
19831007,0.002936,0.002824,170.80
19831010,0.010689,0.010689,172.65
19831011,-0.013288,-0.013320,170.34
19831012,-0.004393,-0.004395,169.63
19831013,0.001344,0.001344,169.88
19831014,0.000848,0.000828,169.86
19831017,0.002479,0.002381,170.43
19831018,-0.015252,-0.015303,167.81
19831019,-0.006333,-0.006354,166.73
19831020,0.001545,0.001534,166.98
19831021,-0.006905,-0.006929,165.95
19831024,0.001143,0.001075,165.99
19831025,0.002714,0.002639,166.47
19831026,-0.006269,-0.006383,165.38
19831027,-0.002908,-0.002908,164.84
19831028,-0.008331,-0.008400,163.37
19831031,0.001177,0.000644,163.55
19831101,0.001137,0.000419,163.64
19831102,0.008459,0.007499,164.84
19831103,-0.008045,-0.008654,163.45
19831104,-0.005496,-0.006212,162.44
19831107,-0.003109,-0.003261,161.91
19831108,-0.000966,-0.000966,161.76
19831109,0.013569,0.013514,163.97
19831110,0.002869,0.002377,164.41
19831111,0.011887,0.011887,166.29
19831114,0.002788,0.002341,166.58
19831115,-0.007209,-0.007308,165.36
19831116,0.004710,0.004553,166.08
19831117,0.000180,0.000094,166.13
19831118,-0.005750,-0.005899,165.09
19831121,0.005571,0.005480,166.05
19831122,0.004516,0.004452,166.84
19831123,0.000835,0.000465,166.96
19831125,0.002239,0.001724,167.18
19831128,-0.003325,-0.003581,166.54
19831129,0.008285,0.008068,167.91
19831130,-0.009059,-0.009332,166.40
19831201,0.001380,0.001309,166.49
19831202,-0.006283,-0.006284,165.44
19831205,0.002447,0.002212,165.77
19831206,-0.001782,-0.001851,165.47
19831207,0.002940,0.002940,165.91
19831208,-0.004285,-0.004291,165.20
19831209,0.000170,-0.000197,165.09
19831212,0.002995,0.002804,165.62
19831213,-0.003115,-0.003299,164.93
19831214,-0.009646,-0.009656,163.33
19831215,-0.009605,-0.009614,161.67
19831216,0.004014,0.003995,162.39
19831219,-0.000101,-0.000171,162.32
19831220,-0.001889,-0.001940,162.00
19831221,0.009095,0.009087,163.56
19831222,-0.002106,-0.002160,163.27
19831223,-0.000322,-0.001628,163.22
19831227,0.009227,0.009171,164.76
19831228,0.003456,0.003430,165.34
19831229,-0.002723,-0.002853,164.86
19831230,0.000307,0.000146,164.93
19840103,-0.004034,-0.004050,164.04
19840104,0.017176,0.017054,166.78
19840105,0.012519,0.012498,168.81
19840106,0.002449,0.002449,169.28
19840109,-0.003057,-0.003146,168.90
19840110,-0.005481,-0.005494,167.95
19840111,-0.000809,-0.000821,167.79
19840112,-0.000420,-0.000420,167.75
19840113,-0.003324,-0.003324,167.02
19840116,0.001773,0.001623,167.18
19840117,0.003726,0.003676,167.83
19840118,-0.001691,-0.001691,167.55
19840119,-0.003327,-0.003355,167.04
19840120,-0.005604,-0.005629,166.21
19840123,-0.007006,-0.007051,164.87
19840124,0.005454,0.005427,165.94
19840125,-0.006421,-0.006539,164.84
19840126,-0.003724,-0.003838,164.24
19840127,-0.000142,-0.000170,163.94
19840130,-0.006270,-0.006839,162.87
19840131,0.003387,0.003058,163.41
19840201,-0.003401,-0.003664,162.74
19840202,0.004151,0.003878,163.36
19840203,-0.014849,-0.015413,160.91
19840206,-0.015580,-0.016859,158.08
19840207,0.003949,0.003850,158.74
19840208,-0.018144,-0.018307,155.85
19840209,-0.002485,-0.002889,155.42
19840210,0.005310,0.004881,156.30
19840213,-0.007483,-0.007508,154.95
19840214,0.011033,0.010655,156.61
19840215,-0.002013,-0.002037,156.25
19840216,-0.000675,-0.000697,156.13
19840217,-0.002365,-0.002677,155.74
19840221,-0.007367,-0.007505,154.64
19840222,-0.001872,-0.002038,154.31
19840223,0.000634,0.000545,154.29
19840224,0.020643,0.020251,157.51
19840227,0.011784,0.011450,159.30
19840228,-0.015424,-0.015685,156.82
19840229,0.001736,0.001632,157.06
19840301,0.007481,0.007141,158.19
19840302,0.006802,0.006791,159.24
19840305,-0.008453,-0.008631,157.89
19840306,-0.010610,-0.010749,156.25
19840307,-0.010634,-0.010739,154.57
19840308,0.004337,0.004299,155.19
19840309,-0.005041,-0.005537,154.35
19840312,0.013322,0.013200,156.34
19840313,0.002792,0.002655,156.78
19840314,0.000163,0.000143,156.77
19840315,0.004996,0.004972,157.41
19840316,0.011095,0.011034,159.27
19840319,-0.008775,-0.008959,157.78
19840320,0.006541,0.006488,158.86
19840321,-0.001152,-0.001162,158.66
19840322,-0.011965,-0.011992,156.69
19840323,0.000534,0.000534,156.86
19840326,-0.000063,-0.001462,156.67
19840327,0.004444,0.004404,157.30
19840328,0.016267,0.016250,159.88
19840329,-0.002547,-0.002625,159.52
19840330,-0.001646,-0.001755,159.18
19840402,-0.007545,-0.007729,157.98
19840403,-0.002101,-0.002102,157.66
19840404,-0.000329,-0.000506,157.54
19840405,-0.016241,-0.016241,155.04
19840406,0.002590,0.002590,155.48
19840409,0.000204,0.000094,155.45
19840410,0.002616,0.002579,155.87
19840411,-0.005676,-0.005676,155.00
19840412,0.017490,0.017490,157.73
19840413,-0.002632,-0.002744,157.31
19840416,0.006884,0.006795,158.32
19840417,0.004078,0.004058,158.97
19840418,-0.006991,-0.007017,157.90
19840419,0.000632,0.000632,158.02
19840423,-0.007217,-0.007271,156.80
19840424,0.008014,0.007896,158.07
19840425,0.003758,0.003684,158.65
19840426,0.010766,0.010707,160.30
19840427,-0.002248,-0.002277,159.89
19840430,0.001338,0.000868,160.05
19840501,0.010793,0.010333,161.68
19840502,0.001946,0.001679,161.90
19840503,-0.004314,-0.004566,161.20
19840504,-0.011766,-0.012792,159.11
19840507,0.002536,0.001984,159.47
19840508,0.007483,0.006772,160.52
19840509,-0.002341,-0.002625,160.11
19840510,-0.000785,-0.000833,160.00
19840511,-0.008692,-0.009171,158.49
19840514,-0.006279,-0.006709,157.50
19840515,0.003637,0.003617,158.00
19840516,-0.000478,-0.000617,157.99
19840517,-0.009153,-0.009252,156.57
19840518,-0.005305,-0.005355,155.78
19840521,-0.005740,-0.006283,154.73
19840522,-0.005686,-0.005754,153.88
19840523,-0.004641,-0.004675,153.15
19840524,-0.012439,-0.012504,151.23
19840525,0.003011,0.002489,151.62
19840529,-0.008360,-0.008603,150.29
19840530,0.000567,0.000525,150.35
19840531,0.001564,0.001402,150.55
19840601,0.018485,0.018142,153.24
19840604,0.007512,0.007334,154.34
19840605,-0.004121,-0.004437,153.65
19840606,0.008424,0.008367,155.01
19840607,-0.000148,-0.000228,154.92
19840608,0.001524,0.001408,155.17
19840611,-0.013047,-0.013756,153.06
19840612,-0.005131,-0.005301,152.19
19840613,-0.000663,-0.000675,152.13
19840614,-0.011427,-0.011516,150.39
19840615,-0.007660,-0.007709,149.03
19840618,0.018116,0.018080,151.73
19840619,0.005886,0.005818,152.61
19840620,0.014734,0.014730,154.84
19840621,-0.002164,-0.002174,154.51
19840622,-0.000154,-0.000154,154.46
19840625,-0.002053,-0.003384,153.97
19840626,-0.008048,-0.008219,152.71
19840627,-0.007277,-0.007330,151.64
19840628,0.008129,0.007989,152.84
19840629,0.002519,0.002333,153.18
19840702,-0.000046,-0.000066,153.20
19840703,0.003958,0.003747,153.70
19840705,-0.006455,-0.006493,152.76
19840706,-0.003593,-0.003593,152.24
19840709,0.008230,0.008116,153.36
19840710,-0.003147,-0.003168,152.89
19840711,-0.015210,-0.015223,150.56
19840712,-0.003451,-0.003451,150.03
19840713,0.005408,0.005404,150.88
19840716,0.005012,0.004826,151.60
19840717,0.004864,0.004859,152.38
19840718,-0.006138,-0.006154,151.40
19840719,-0.007117,-0.007150,150.37
19840720,-0.005071,-0.005101,149.55
19840723,-0.004004,-0.004074,148.95
19840724,-0.007301,-0.007344,147.82
19840725,0.006724,0.006672,148.83
19840726,0.008562,0.008408,150.08
19840727,0.007468,0.007370,151.19
19840730,-0.005718,-0.006148,150.19
19840731,0.003709,0.003340,150.66
19840801,0.022755,0.022449,154.08
19840802,0.025334,0.025074,157.99
19840803,0.028503,0.028417,162.35
19840806,0.002267,0.001357,162.60
19840807,0.001313,0.000558,162.71
19840808,-0.005523,-0.006131,161.75
19840809,0.023635,0.023288,165.54
19840810,-0.000096,-0.000512,165.42
19840813,0.000240,-0.000028,165.43
19840814,-0.006546,-0.006638,164.42
19840815,-0.009218,-0.009233,162.80
19840816,0.006345,0.006108,163.77
19840817,0.001696,0.001694,164.14
19840820,0.005328,0.004889,164.94
19840821,0.017528,0.017516,167.83
19840822,-0.004629,-0.004697,167.06
19840823,0.000780,0.000759,167.12
19840824,0.001889,0.001889,167.51
19840827,-0.005466,-0.005928,166.44
19840828,0.005832,0.005340,167.40
19840829,-0.001522,-0.001539,167.10
19840830,-0.003531,-0.003550,166.60
19840831,0.001015,0.000668,166.68
19840904,-0.010174,-0.010478,164.88
19840905,-0.003499,-0.003519,164.29
19840906,0.008356,0.008242,165.65
19840907,-0.007693,-0.007748,164.37
19840910,0.000043,-0.000439,164.26
19840911,0.001212,0.000930,164.45
19840912,0.001395,0.001395,164.68
19840913,0.019937,0.019905,167.94
19840914,0.004886,0.004816,168.78
19840917,0.000771,0.000608,168.87
19840918,-0.006624,-0.006764,167.65
19840919,-0.004650,-0.004654,166.94
19840920,0.003148,0.003127,167.47
19840921,-0.010267,-0.010267,165.67
19840924,-0.001631,-0.002866,165.28
19840925,0.002465,0.002262,165.62
19840926,0.003653,0.003630,166.28
19840927,0.004025,0.003935,166.96
19840928,-0.004937,-0.004937,166.10
19841001,-0.008525,-0.008877,164.62
19841002,-0.006505,-0.006558,163.59
19841003,-0.006659,-0.006781,162.44
19841004,0.002725,0.002690,162.92
19841005,-0.001631,-0.001653,162.68
19841008,-0.003524,-0.003524,162.13
19841009,-0.002313,-0.002411,161.67
19841010,0.002970,0.002965,162.11
19841011,0.003808,0.003795,162.78
19841012,0.008770,0.008733,164.18
19841015,0.009888,0.009751,165.77
19841016,-0.005293,-0.005308,164.78
19841017,-0.003844,-0.003844,164.14
19841018,0.023720,0.023720,168.10
19841019,-0.000419,-0.000475,167.96
19841022,-0.003670,-0.003751,167.36
19841023,-0.001642,-0.001671,167.09
19841024,0.000512,0.000512,167.20
19841025,-0.005385,-0.005453,166.31
19841026,-0.006078,-0.006234,165.29
19841029,-0.002640,-0.003023,164.78
19841030,0.013315,0.012808,166.84
19841031,-0.003603,-0.004559,166.09
19841101,0.008352,0.008181,167.49
19841102,0.000837,-0.000343,167.42
19841105,0.007472,0.007161,168.58
19841106,0.010823,0.010823,170.41
19841107,-0.007412,-0.007522,169.17
19841108,-0.002500,-0.003130,168.68
19841109,-0.006143,-0.006374,167.60
19841112,-0.001390,-0.001390,167.36
19841113,-0.007969,-0.008158,165.97
19841114,0.000222,0.000075,165.99
19841115,-0.000778,-0.000822,165.89
19841116,-0.009705,-0.010208,164.10
19841119,-0.006339,-0.006429,163.10
19841120,0.006683,0.006667,164.18
19841121,0.002840,0.002793,164.52
19841123,0.014203,0.014116,166.92
19841126,-0.007720,-0.008267,165.55
19841127,0.005572,0.005126,166.29
19841128,-0.008012,-0.008071,165.02
19841129,-0.006723,-0.006751,163.91
19841130,-0.001746,-0.001988,163.58
19841203,-0.004447,-0.004863,162.82
19841204,0.003130,0.002864,163.38
19841205,-0.007266,-0.007344,162.10
19841206,0.003837,0.003754,162.76
19841207,-0.002458,-0.002568,162.26
19841210,0.003831,0.003477,162.83
19841211,0.001669,0.001319,163.07
19841212,-0.002675,-0.002692,162.63
19841213,-0.004757,-0.004784,161.81
19841214,0.005296,0.005269,162.69
19841217,0.006212,0.006154,163.61
19841218,0.027226,0.027100,168.11
19841219,-0.005357,-0.005389,167.16
19841220,-0.004415,-0.004422,166.38
19841221,-0.004010,-0.004254,165.51
19841224,0.007842,0.006707,166.76
19841226,-0.001793,-0.001891,166.47
19841227,-0.004511,-0.004544,165.75
19841228,0.002936,0.002694,166.26
19841231,0.005660,0.005635,167.24
19850102,-0.010744,-0.010745,165.37
19850103,-0.004785,-0.004788,164.57
19850104,-0.005187,-0.005501,163.68
19850107,0.003317,0.003253,164.24
19850108,-0.001030,-0.001035,163.99
19850109,0.007315,0.007231,165.18
19850110,0.019031,0.019031,168.31
19850111,-0.002398,-0.002413,167.91
19850114,0.015344,0.015181,170.51
19850115,0.001770,0.001768,170.80
19850116,0.002445,0.002429,171.19
19850117,-0.002838,-0.002838,170.73
19850118,0.003098,0.003032,171.32
19850121,0.023064,0.023064,175.23
19850122,0.001310,0.001282,175.48
19850123,0.010966,0.010966,177.30
19850124,-0.003434,-0.003502,176.71
19850125,0.003634,0.003588,177.35
19850128,0.001222,0.000825,177.39
19850129,0.010368,0.010022,179.18
19850130,0.001146,0.000992,179.39
